key_size,outsize,internal_threads,external_threads,implementation,fanout,time
2834352,1048576,1,5,aesni,3,16.79
2834352,1048576,1,5,aesni,3,16.71
2834352,1048576,1,5,aesni,3,17.89
2834352,1048576,1,5,aesni,3,18.46
2834352,1048576,1,5,aesni,3,17.83
2834352,10485760,1,5,aesni,3,18.28
2834352,10485760,1,5,aesni,3,18.10
2834352,10485760,1,5,aesni,3,16.83
2834352,10485760,1,5,aesni,3,18.41
2834352,10485760,1,5,aesni,3,16.85
2834352,104857600,1,5,aesni,3,150.90
2834352,104857600,1,5,aesni,3,132.72
2834352,104857600,1,5,aesni,3,132.69
2834352,104857600,1,5,aesni,3,132.40
2834352,104857600,1,5,aesni,3,135.88
2834352,1073741824,1,5,aesni,3,1500.47
2834352,1073741824,1,5,aesni,3,1246.99
2834352,1073741824,1,5,aesni,3,1252.12
2834352,1073741824,1,5,aesni,3,1256.40
2834352,1073741824,1,5,aesni,3,1263.22
2834352,10737418240,1,5,aesni,3,14623.77
2834352,10737418240,1,5,aesni,3,12376.51
2834352,10737418240,1,5,aesni,3,12408.68
2834352,10737418240,1,5,aesni,3,12494.83
2834352,10737418240,1,5,aesni,3,12410.44
2834352,107374182400,1,5,aesni,3,140135.61
2834352,107374182400,1,5,aesni,3,140351.43
2834352,107374182400,1,5,aesni,3,140204.21
2834352,107374182400,1,5,aesni,3,140428.73
2834352,107374182400,1,5,aesni,3,140041.99
2834352,1048576,1,6,aesni,3,18.51
2834352,1048576,1,6,aesni,3,16.75
2834352,1048576,1,6,aesni,3,16.54
2834352,1048576,1,6,aesni,3,16.71
2834352,1048576,1,6,aesni,3,16.75
2834352,10485760,1,6,aesni,3,17.02
2834352,10485760,1,6,aesni,3,16.91
2834352,10485760,1,6,aesni,3,18.62
2834352,10485760,1,6,aesni,3,18.88
2834352,10485760,1,6,aesni,3,17.59
2834352,104857600,1,6,aesni,3,132.96
2834352,104857600,1,6,aesni,3,110.96
2834352,104857600,1,6,aesni,3,112.99
2834352,104857600,1,6,aesni,3,113.33
2834352,104857600,1,6,aesni,3,111.94
2834352,1073741824,1,6,aesni,3,1258.73
2834352,1073741824,1,6,aesni,3,1059.60
2834352,1073741824,1,6,aesni,3,1054.51
2834352,1073741824,1,6,aesni,3,1048.40
2834352,1073741824,1,6,aesni,3,1047.95
2834352,10737418240,1,6,aesni,3,12586.68
2834352,10737418240,1,6,aesni,3,10381.20
2834352,10737418240,1,6,aesni,3,10406.30
2834352,10737418240,1,6,aesni,3,10369.89
2834352,10737418240,1,6,aesni,3,10393.94
2834352,107374182400,1,6,aesni,3,118065.74
2834352,107374182400,1,6,aesni,3,118141.89
2834352,107374182400,1,6,aesni,3,118581.49
2834352,107374182400,1,6,aesni,3,117952.60
2834352,107374182400,1,6,aesni,3,118048.41
2834352,1048576,1,7,aesni,3,18.19
2834352,1048576,1,7,aesni,3,16.38
2834352,1048576,1,7,aesni,3,16.36
2834352,1048576,1,7,aesni,3,16.35
2834352,1048576,1,7,aesni,3,16.31
2834352,10485760,1,7,aesni,3,16.85
2834352,10485760,1,7,aesni,3,18.29
2834352,10485760,1,7,aesni,3,18.24
2834352,10485760,1,7,aesni,3,18.46
2834352,10485760,1,7,aesni,3,18.26
2834352,104857600,1,7,aesni,3,118.59
2834352,104857600,1,7,aesni,3,101.05
2834352,104857600,1,7,aesni,3,103.45
2834352,104857600,1,7,aesni,3,100.09
